time,first_name,trained_10_week,trained_im,has_trainer,Age,VO2 Max,BMI,n Marathons run,Cadence,is_male,in_club
106.85,Sam,0,5,0,43.0,40.29,,5.0,172.0,True,False
106.83333333333333,Jessica,0,3,0,36.0,33.4,22.66,7.0,160.0,False,False
106.83333333333333,Peter,0,2,0,28.0,23.3,21.94,6.0,158.0,True,False
106.83333333333333,Nicholas,0,2,0,51.0,20.2,21.53,3.0,152.0,True,False
106.83333333333333,Gemma,0,2,0,36.0,,21.24,7.0,158.0,False,False
106.81666666666666,Andrew,3,3,0,33.0,22.32,21.62,7.0,177.0,True,False
106.81666666666666,Sandra,2,2,0,38.0,28.41,22.52,3.0,160.0,False,False
106.81666666666666,Emma,6,6,1,38.0,50.45,20.65,4.0,163.0,False,True
106.81666666666666,Jenny,2,2,0,39.0,19.88,22.26,5.0,167.0,False,True
106.8,Fiona,0,9,1,42.0,30.47,23.08,9.0,163.0,False,True
106.8,Joanna,5,5,0,31.0,32.69,21.6,1.0,159.0,False,False
106.8,Wendy,0,3,0,32.0,35.37,21.86,3.0,156.0,False,False
106.8,Jade,2,2,0,40.0,33.43,20.26,7.0,158.0,False,False
106.78333333333333,Gideon,3,3,0,28.0,31.6,21.61,2.0,164.0,True,False
106.76666666666667,Michael,0,5,0,28.0,24.56,21.78,4.0,161.0,True,False
106.75,Rachael,1,4,0,27.0,25.95,21.89,7.0,161.0,False,False
106.75,Owen,0,6,0,26.0,42.29,21.4,8.0,163.0,True,False
106.75,Jake,8,8,1,38.0,33.93,23.65,3.0,165.0,True,False
106.73333333333333,Debbie,0,2,0,32.0,26.39,18.83,5.0,162.0,False,False
106.71666666666667,Pippa,0,6,0,42.0,28.55,21.92,1.0,158.0,False,False
106.71666666666667,Helen,4,6,0,44.0,32.59,19.7,3.0,162.0,False,False
106.71666666666667,Robert,3,3,0,31.0,39.74,24.76,6.0,155.0,True,False
106.71666666666667,Elaine,1,4,0,36.0,40.27,21.49,5.0,157.0,False,True
106.7,Michael,3,3,0,40.0,36.33,,6.0,173.0,True,False
106.68333333333334,Darrell,4,4,0,33.0,12.89,19.61,5.0,166.0,True,True
106.68333333333334,Steve,0,3,0,41.0,30.08,21.32,7.0,159.0,True,True
106.68333333333334,Wendy,0,5,0,47.0,37.71,21.22,6.0,159.0,False,False
106.68333333333334,Cathy,2,2,0,36.0,26.24,24.19,3.0,166.0,False,False
106.68333333333334,Lucy,0,2,0,34.0,42.93,18.77,9.0,158.0,False,False
106.66666666666667,Rhiannon,7,7,0,39.0,29.36,20.27,6.0,164.0,False,False
106.66666666666667,Louise,4,7,0,40.0,,22.29,8.0,,False,False
106.66666666666667,George,0,8,0,48.0,31.04,22.2,6.0,162.0,True,False
106.66666666666667,Chris,2,3,0,28.0,38.53,21.55,5.0,167.0,True,True
106.66666666666667,Dan,4,4,0,45.0,49.91,20.36,6.0,160.0,True,False
106.65,Helen,0,3,0,46.0,46.57,20.2,4.0,161.0,False,False
106.65,Victoria,0,6,1,35.0,30.68,22.56,6.0,164.0,False,True
106.65,Ben,0,5,0,44.0,37.78,22.43,8.0,161.0,True,False
106.63333333333334,Bethan,0,5,0,40.0,19.65,,4.0,170.0,False,False
106.63333333333334,Bethany,0,4,0,27.0,30.94,23.31,1.0,161.0,False,False
106.63333333333334,Jenny,2,4,0,40.0,24.85,23.3,7.0,166.0,False,False
106.63333333333334,Mark,2,2,0,36.0,35.05,21.0,2.0,160.0,True,False
106.63333333333334,Kerry,3,3,0,32.0,18.75,21.77,1.0,168.0,False,False
106.63333333333334,Helen,1,6,0,27.0,19.32,19.86,5.0,164.0,False,False
106.63333333333334,Gillian,0,0,0,30.0,30.4,23.97,4.0,168.0,False,False
106.61666666666666,Kat,3,4,0,34.0,30.91,20.46,3.0,172.0,False,False
106.61666666666666,Martin,2,4,0,31.0,31.65,22.63,2.0,162.0,True,True
106.61666666666666,Stephanie,6,6,0,18.0,35.27,20.73,6.0,166.0,False,False
106.6,Donn,0,5,0,46.0,39.21,22.32,6.0,166.0,True,False
106.6,Isabelle,0,2,0,30.0,29.14,24.22,6.0,162.0,False,False
106.58333333333333,Bryony,1,3,0,28.0,23.98,22.08,5.0,165.0,False,False
106.58333333333333,Claire,4,4,1,41.0,21.33,22.45,3.0,156.0,False,True
106.58333333333333,Kevin,5,5,0,34.0,24.55,20.39,6.0,159.0,True,False
106.58333333333333,Jen,3,5,0,29.0,23.66,,8.0,169.0,False,False
106.56666666666666,Jonathan,0,3,0,29.0,24.08,20.31,2.0,165.0,True,False
106.56666666666666,Kevin,2,4,0,21.0,31.93,19.47,2.0,165.0,True,False
106.55,Amy,0,3,0,50.0,27.21,23.32,6.0,153.0,False,False
106.55,Claire,7,7,0,38.0,43.43,20.18,1.0,164.0,False,False
106.55,Kate,5,5,0,34.0,38.71,20.8,2.0,151.0,False,False
106.53333333333333,Gemma,3,5,0,33.0,23.96,20.73,1.0,169.0,False,False
106.53333333333333,Chris,6,6,0,43.0,39.91,19.96,5.0,165.0,True,False
106.53333333333333,Kezia,0,4,0,41.0,37.78,20.41,8.0,171.0,True,False
106.53333333333333,Tracy,3,5,0,33.0,32.28,23.37,4.0,168.0,False,False
106.53333333333333,Alice,0,6,0,36.0,32.13,20.66,4.0,165.0,False,False
106.53333333333333,Becks,3,3,0,41.0,23.25,21.11,4.0,167.0,True,False
106.51666666666667,Wendy,0,6,1,47.0,22.56,20.11,4.0,161.0,False,True
106.51666666666667,Harsha,1,4,0,43.0,,21.98,5.0,161.0,True,False
106.51666666666667,Siobhan,3,3,0,38.0,40.45,23.57,6.0,163.0,False,False
106.5,Amy,5,7,0,44.0,33.33,23.88,1.0,163.0,False,False
106.5,Glyn,4,4,0,20.0,32.78,21.96,2.0,160.0,False,True
106.5,Irene,4,4,0,33.0,38.9,22.98,4.0,168.0,False,True
106.5,Diane,0,0,0,37.0,29.88,17.64,7.0,164.0,False,False
106.5,Kathryn,8,8,1,42.0,24.82,22.64,8.0,156.0,False,False
106.48333333333333,Zora,0,2,0,28.0,37.54,22.46,2.0,168.0,False,False
106.48333333333333,Max,4,4,0,53.0,39.41,21.35,1.0,164.0,True,False
106.48333333333333,Michaela,3,4,0,49.0,21.39,19.83,5.0,166.0,False,False
106.46666666666667,Dan,5,5,0,34.0,21.44,20.64,4.0,158.0,True,False
106.46666666666667,Abi,0,3,0,22.0,31.13,21.73,6.0,162.0,True,False
106.46666666666667,Mitchell,7,7,0,24.0,34.21,22.37,4.0,171.0,True,False
106.45,Charlotte,0,6,0,44.0,36.88,21.65,2.0,162.0,False,False
106.45,Janet,5,5,0,54.0,20.82,24.11,4.0,176.0,False,False
106.45,Fiona,4,4,0,32.0,28.53,21.35,4.0,168.0,False,False
106.43333333333334,Jenna,2,2,0,29.0,37.0,18.71,5.0,164.0,False,False
106.41666666666667,Caroline,1,5,1,42.0,,,6.0,157.0,False,True
106.41666666666667,Daisy,0,4,0,29.0,40.48,21.38,5.0,159.0,False,False
106.4,Samantha,6,6,1,42.0,33.38,21.47,4.0,173.0,False,True
106.4,Mel,0,3,0,39.0,34.96,23.47,6.0,165.0,False,False
106.4,Kelly,0,3,0,33.0,22.1,23.92,6.0,173.0,False,False
106.38333333333334,Vicky,1,1,0,48.0,30.44,,7.0,167.0,False,False
106.35,Neil,0,4,0,26.0,22.2,20.36,3.0,157.0,True,True
106.33333333333333,Josie,0,6,0,37.0,42.67,18.24,3.0,167.0,False,False
106.33333333333333,Isla,0,5,0,32.0,49.73,17.06,1.0,162.0,False,False
106.33333333333333,Jodie,0,4,0,50.0,25.53,21.67,4.0,158.0,False,False
106.31666666666666,Michael,5,5,0,35.0,34.5,21.71,7.0,166.0,True,False
106.3,Sarah,0,6,1,41.0,41.15,21.69,6.0,163.0,False,True
106.3,Lizz,2,4,0,40.0,29.15,22.21,4.0,160.0,True,False
106.3,Sara,0,3,0,40.0,40.53,21.5,4.0,156.0,False,False
106.3,Claire,4,4,0,32.0,37.37,23.66,5.0,166.0,False,False
106.28333333333333,Coral,0,5,0,25.0,30.48,22.87,0.0,168.0,False,False
106.28333333333333,Ben,1,4,0,30.0,23.71,19.55,6.0,164.0,True,False
106.28333333333333,Rebecca,3,5,0,49.0,13.87,21.3,2.0,164.0,False,False
106.26666666666667,George,2,3,0,40.0,22.05,20.26,6.0,165.0,True,False
106.26666666666667,Veronica,0,6,0,29.0,19.99,22.6,3.0,157.0,False,False
106.25,Simon,1,5,0,42.0,27.83,23.68,6.0,153.0,True,False
106.25,Sally,3,3,1,45.0,,23.26,8.0,169.0,False,True
106.25,Timothy,1,4,0,45.0,46.9,19.56,9.0,162.0,True,False
106.25,Luca,4,6,0,33.0,28.23,22.73,8.0,158.0,True,False
106.23333333333333,Hollee,2,2,0,35.0,44.27,22.31,6.0,159.0,True,False
106.23333333333333,Karen,0,1,0,30.0,38.48,22.05,8.0,155.0,False,False
106.23333333333333,Jenny,1,2,0,37.0,33.05,23.75,8.0,171.0,False,False
106.23333333333333,Matt,4,4,0,32.0,30.2,19.47,1.0,164.0,True,False
106.23333333333333,Mark,4,4,0,46.0,31.03,21.72,5.0,154.0,True,False
106.21666666666667,Lucy,3,3,0,41.0,26.53,23.35,6.0,160.0,False,False
106.21666666666667,Stephen,6,6,1,45.0,18.44,18.65,6.0,167.0,True,True
106.2,Steve,4,4,0,28.0,30.03,20.97,8.0,165.0,True,False
106.2,Tracey,0,3,1,35.0,39.04,20.31,4.0,154.0,False,True
106.2,Sarah,7,7,1,32.0,37.03,21.2,0.0,,False,False
106.2,Amy,0,2,0,,42.87,21.68,7.0,172.0,False,False
106.2,Margaret,0,3,0,28.0,19.53,22.19,6.0,163.0,False,True
106.2,Vikki,3,6,1,22.0,33.23,21.02,6.0,163.0,False,True
106.18333333333334,Benjamin,0,5,0,48.0,26.16,18.28,4.0,170.0,True,False
106.18333333333334,Gemma,0,2,0,47.0,52.93,21.54,3.0,166.0,False,False
106.18333333333334,Laurence,2,5,0,21.0,27.99,19.09,0.0,164.0,False,False
106.18333333333334,Nick,5,5,1,40.0,41.05,18.58,5.0,165.0,True,True
106.18333333333334,Emma,1,4,0,38.0,,22.79,4.0,165.0,False,False
106.18333333333334,Kim,3,5,0,27.0,29.57,21.33,2.0,168.0,False,True
106.16666666666667,Dominic,0,6,0,34.0,32.78,21.64,6.0,165.0,True,False
106.16666666666667,Suzanne,0,2,0,32.0,26.33,20.83,4.0,163.0,False,False
106.16666666666667,Jo,4,5,1,40.0,38.51,23.1,5.0,167.0,True,True
106.16666666666667,Jomon,9,9,1,40.0,27.43,21.58,3.0,153.0,True,True
106.15,Helen,2,4,0,35.0,23.63,23.68,5.0,162.0,False,False
106.15,Jessie,0,3,0,40.0,40.58,21.04,2.0,173.0,False,False
106.15,Kathleen,4,4,0,30.0,29.31,22.41,4.0,154.0,False,False
106.15,Helena,2,2,0,40.0,32.75,20.62,7.0,166.0,False,False
106.13333333333334,Lisa,3,5,0,45.0,35.63,22.45,4.0,154.0,False,False
106.13333333333334,Liam,0,5,0,37.0,32.57,20.92,8.0,154.0,True,False
106.13333333333334,Wendy,1,1,0,41.0,20.41,20.46,5.0,162.0,False,False
106.13333333333334,Jim,3,3,0,39.0,21.93,,1.0,156.0,True,False
106.13333333333334,Stuart,4,4,0,31.0,31.58,22.66,4.0,163.0,True,False
106.13333333333334,Vicki,4,4,0,27.0,14.21,20.91,3.0,152.0,False,True
106.13333333333334,Clare,3,4,0,34.0,22.78,22.9,4.0,164.0,False,False
106.13333333333334,Joe,0,7,0,47.0,16.32,19.75,4.0,157.0,True,False
106.11666666666666,John,4,4,1,35.0,43.39,,1.0,164.0,True,True
106.1,Jane,6,6,1,18.0,15.98,24.65,5.0,164.0,False,True
106.1,Gary,4,5,0,36.0,33.38,19.53,7.0,168.0,True,False
106.1,Claire,2,2,0,18.0,28.62,21.75,4.0,168.0,False,True
106.1,June,2,2,0,20.0,11.36,,7.0,169.0,False,False
106.1,Alison,1,3,0,29.0,29.42,22.93,5.0,,False,False
106.1,Wendy,3,3,0,26.0,40.51,20.94,6.0,165.0,False,False
106.08333333333333,Fran,6,6,0,35.0,39.28,21.85,2.0,163.0,False,False
106.08333333333333,Tanya,4,4,0,32.0,23.98,,4.0,159.0,False,False
106.06666666666666,Sandra,0,4,0,37.0,28.55,20.73,1.0,160.0,False,False
106.06666666666666,Stephen,0,5,1,33.0,22.63,21.38,3.0,162.0,True,True
106.05,Olivia,0,2,0,29.0,31.89,21.97,3.0,164.0,False,False
106.05,Tom,2,6,0,52.0,25.27,24.37,5.0,169.0,True,False
106.05,Simon,2,4,0,35.0,23.66,23.31,5.0,168.0,True,False
106.05,Alison,0,4,0,40.0,37.27,23.61,4.0,170.0,False,False
106.05,Joseph,3,4,0,26.0,18.38,19.86,6.0,159.0,True,False
106.03333333333333,Elizabeth,2,3,0,35.0,44.89,22.01,6.0,163.0,False,False
106.03333333333333,Matt,2,5,0,38.0,36.84,22.02,5.0,165.0,True,False
106.03333333333333,Daniel,5,7,0,35.0,24.43,21.56,8.0,162.0,True,False
106.03333333333333,Mathew,4,4,0,37.0,39.01,20.65,5.0,157.0,True,False
106.01666666666667,Margaret,0,3,0,44.0,22.04,20.97,4.0,165.0,False,False
106.01666666666667,Gemma,0,2,0,36.0,36.32,23.33,7.0,161.0,False,True
106.01666666666667,Tom,1,3,0,48.0,,23.5,8.0,170.0,True,False
106.01666666666667,Steve,0,4,0,31.0,19.8,22.63,6.0,170.0,True,False
106.0,Izzy,2,4,0,21.0,46.86,22.57,5.0,161.0,True,False
106.0,Sarah,0,6,0,38.0,27.79,21.06,4.0,158.0,False,False
106.0,Mandie,0,3,0,34.0,25.52,22.14,4.0,163.0,True,False
105.98333333333333,Matthew,0,2,0,43.0,26.44,22.74,7.0,162.0,True,False
105.98333333333333,Rebecca,0,0,0,35.0,24.06,21.6,6.0,163.0,False,False
105.98333333333333,Robert,3,5,0,32.0,,22.02,4.0,164.0,True,False
105.98333333333333,Lorna,0,4,0,32.0,19.58,23.14,3.0,155.0,False,False
105.98333333333333,Lyndsay,2,3,0,43.0,28.88,22.52,5.0,171.0,False,False
105.96666666666667,Nicky,3,5,0,35.0,41.24,18.75,4.0,164.0,True,True
105.96666666666667,Helen,0,4,0,38.0,28.75,21.92,3.0,167.0,False,False
105.96666666666667,Anton,2,3,0,34.0,28.96,23.88,4.0,178.0,True,True
105.96666666666667,Nicholas,4,4,0,32.0,36.0,22.24,0.0,166.0,True,False
105.95,Katy,2,4,0,18.0,43.5,18.18,4.0,166.0,False,False
105.95,Rebecca,3,3,0,40.0,26.28,20.99,3.0,163.0,False,False
105.95,Nicola,3,5,0,41.0,35.89,22.51,4.0,166.0,False,False
105.95,Nikki,3,3,0,38.0,41.04,20.92,3.0,162.0,False,False
105.93333333333334,Fraser,2,3,0,28.0,31.39,21.69,8.0,165.0,True,False
105.93333333333334,Kelly,2,3,0,45.0,29.22,22.71,6.0,168.0,False,False
105.91666666666667,Hollie,0,6,0,36.0,34.49,23.06,3.0,,False,False
105.9,Ms,0,7,0,41.0,34.24,21.94,3.0,163.0,True,False
105.9,Paul,7,7,0,33.0,34.58,22.2,2.0,168.0,True,False
105.9,Gavin,0,5,0,47.0,21.45,22.45,3.0,158.0,True,False
105.88333333333334,Brett,2,5,0,37.0,30.61,19.87,4.0,161.0,True,False
105.88333333333334,Claudia,2,4,0,36.0,37.04,20.51,7.0,163.0,False,False
105.86666666666666,Frederick,0,1,0,29.0,40.78,20.88,3.0,163.0,True,False
105.86666666666666,Claire,0,2,0,35.0,35.16,19.87,,164.0,False,True
105.86666666666666,William,1,4,0,38.0,38.95,21.72,6.0,158.0,True,True
105.86666666666666,Ethan,2,2,0,26.0,27.49,22.12,5.0,163.0,True,False
105.85,James,3,3,0,37.0,46.39,,4.0,167.0,True,False
105.85,Emma,1,1,0,26.0,38.19,22.91,3.0,162.0,False,False
105.85,Sean,0,6,0,36.0,48.51,24.01,5.0,160.0,True,False
105.85,Pete,2,2,0,44.0,47.54,22.48,6.0,160.0,True,False
105.85,Adrianne,1,3,0,41.0,25.26,21.7,8.0,162.0,False,False
105.85,Wendy,0,1,0,47.0,15.06,18.0,7.0,161.0,False,False
105.83333333333333,Michaela,5,5,0,36.0,15.75,20.03,8.0,160.0,False,False
105.83333333333333,Jo,0,3,0,20.0,32.63,22.79,6.0,167.0,True,False
105.83333333333333,Bryony,4,4,0,54.0,16.02,21.34,8.0,169.0,False,False
105.83333333333333,Jade,0,4,0,23.0,35.22,21.87,3.0,166.0,False,False
105.81666666666666,Sarah,1,6,0,30.0,39.44,20.39,0.0,154.0,False,False
105.81666666666666,Alicia,0,3,0,40.0,21.31,22.42,6.0,173.0,False,True
105.81666666666666,Rebecca,0,5,1,52.0,27.91,21.63,1.0,166.0,False,True
105.81666666666666,Helen,0,4,1,35.0,31.86,20.66,5.0,167.0,False,True
105.8,Alun,3,5,1,19.0,36.94,21.94,10.0,160.0,True,True
105.8,Amanda,3,5,1,33.0,20.03,22.9,,167.0,False,True
105.8,Helen,0,2,0,40.0,37.24,21.41,3.0,162.0,False,True
105.78333333333333,Sarah,2,3,0,24.0,,22.15,1.0,160.0,False,True
105.78333333333333,Susan,3,4,0,28.0,36.43,19.77,6.0,160.0,False,False
105.78333333333333,Darren,5,5,0,26.0,43.58,21.61,4.0,162.0,True,False
105.78333333333333,Clare,1,5,0,32.0,30.25,19.73,2.0,153.0,False,False
105.78333333333333,Gina,2,4,1,35.0,32.92,21.94,1.0,163.0,False,True
105.76666666666667,Kai,0,3,0,42.0,27.13,,6.0,163.0,True,False
105.76666666666667,Tim,5,7,0,37.0,20.84,23.39,6.0,157.0,True,False
105.76666666666667,Phil,0,6,0,22.0,41.52,23.46,6.0,170.0,True,False
105.76666666666667,Rachel,0,7,0,38.0,15.06,21.49,7.0,164.0,False,False
105.76666666666667,Ray,2,5,0,30.0,44.64,20.83,8.0,164.0,True,False
105.76666666666667,Stuart,2,3,0,42.0,39.9,21.08,9.0,165.0,True,False
105.76666666666667,Kitty,0,5,0,37.0,34.81,20.32,5.0,160.0,False,False
105.75,Angelina,0,2,0,49.0,33.44,22.21,3.0,155.0,False,False
105.75,Becky,4,4,0,35.0,24.39,19.98,4.0,163.0,False,False
105.75,Paul,3,3,0,33.0,,20.86,3.0,166.0,True,False
105.73333333333333,Angela,3,5,0,28.0,43.73,23.06,1.0,160.0,False,False
105.73333333333333,Claire,0,0,0,31.0,44.28,22.47,6.0,167.0,False,False
105.71666666666667,Leah,4,5,0,25.0,52.9,19.41,6.0,165.0,False,False
105.71666666666667,Leo,3,5,0,48.0,33.33,,5.0,161.0,True,False
105.71666666666667,Simon,6,6,0,42.0,35.18,19.67,3.0,169.0,True,False
105.71666666666667,Alan,2,3,0,50.0,26.46,18.23,3.0,167.0,True,False
105.71666666666667,Rob,2,4,0,43.0,28.86,21.0,4.0,158.0,True,False
105.7,Helen,1,1,0,29.0,40.49,,1.0,167.0,False,False
105.7,Amy,3,3,0,28.0,25.9,22.95,6.0,154.0,False,False
105.7,Lucy,0,5,0,45.0,43.54,23.72,5.0,163.0,False,False
105.7,Peter,2,3,0,43.0,21.83,19.13,4.0,164.0,True,False
105.68333333333334,Lara,2,2,0,30.0,28.04,23.85,5.0,161.0,False,False
105.68333333333334,Eleanor,2,4,0,47.0,37.7,22.89,5.0,161.0,False,False
105.68333333333334,Laura,2,5,0,24.0,32.64,23.17,,161.0,False,False
105.68333333333334,Caroline,2,5,0,23.0,22.02,19.87,7.0,163.0,False,False
105.68333333333334,Daren,0,4,0,28.0,21.65,18.52,5.0,161.0,True,False
105.68333333333334,Michael,3,4,0,18.0,32.73,21.09,3.0,,True,False
105.68333333333334,Rachel,4,6,0,38.0,26.71,21.78,6.0,163.0,False,False
105.66666666666667,Andrea,4,4,1,28.0,28.0,23.1,4.0,157.0,False,True
105.66666666666667,Graham,1,2,0,43.0,35.29,23.41,6.0,169.0,True,False
105.66666666666667,Kathryn,0,4,0,34.0,36.9,22.12,2.0,160.0,False,False
105.66666666666667,Ken,6,6,0,36.0,39.08,21.26,7.0,164.0,True,False
105.65,Peter,0,2,0,23.0,36.63,21.29,5.0,160.0,True,False
105.65,Richard,2,3,0,43.0,32.91,19.32,4.0,168.0,True,True
105.65,Angela,1,2,0,38.0,23.1,18.91,1.0,164.0,False,True
105.63333333333334,Jason,2,2,0,34.0,,19.98,3.0,170.0,True,False
105.63333333333334,Dominic,0,4,0,33.0,20.85,22.13,5.0,164.0,True,False
105.63333333333334,Rebekah,3,6,0,35.0,39.22,20.57,5.0,169.0,False,False
105.63333333333334,Stephanie,3,4,0,36.0,37.31,22.15,2.0,158.0,False,True
105.63333333333334,Annis,0,3,0,29.0,26.35,20.69,5.0,172.0,True,True
105.61666666666666,Danka,5,5,0,35.0,29.21,24.43,6.0,167.0,False,False
105.6,Lucy,2,2,0,34.0,30.23,20.95,4.0,167.0,False,False
105.6,Sarah,0,4,0,49.0,43.28,22.0,9.0,172.0,False,False
105.6,Sharon,0,3,0,33.0,31.39,20.36,0.0,162.0,False,True
105.6,Ross,4,6,0,42.0,18.93,20.37,6.0,164.0,True,False
105.6,Mark,0,8,0,41.0,33.31,23.82,6.0,171.0,True,False
105.6,Jayne,3,3,0,34.0,40.67,23.04,4.0,168.0,False,True
105.58333333333333,Nicola,3,3,0,32.0,24.31,21.16,8.0,170.0,False,False
105.58333333333333,Jurand,1,6,0,22.0,34.45,22.47,2.0,165.0,True,False
105.58333333333333,Kathleen,0,8,1,55.0,33.07,23.66,5.0,165.0,False,False
105.58333333333333,Frank,3,4,0,36.0,29.47,24.15,4.0,162.0,True,False
105.58333333333333,Lee,0,5,0,34.0,24.72,19.32,4.0,159.0,True,False
105.58333333333333,Guy,0,2,0,31.0,26.28,21.89,5.0,170.0,True,False
105.58333333333333,Luke,3,4,0,40.0,32.53,20.15,2.0,160.0,True,False
105.56666666666666,Clare,0,5,0,19.0,33.51,,2.0,166.0,False,False
105.56666666666666,Stephen,0,4,0,42.0,27.06,20.31,5.0,160.0,True,False
105.55,Tanya,0,3,0,28.0,,20.93,6.0,165.0,False,False
105.55,Jennifer,6,6,0,36.0,31.37,21.49,1.0,161.0,False,False
105.53333333333333,Darren,3,3,0,41.0,15.77,21.92,7.0,159.0,True,False
105.53333333333333,Sarah,2,3,1,36.0,48.92,22.01,5.0,157.0,False,True
105.53333333333333,Aaron,2,5,0,26.0,42.84,19.46,6.0,166.0,True,False
105.51666666666667,Beccy,1,2,0,32.0,35.25,22.78,8.0,168.0,True,False
105.51666666666667,Steve,4,5,1,39.0,42.39,21.47,8.0,162.0,True,True
105.5,Richard,0,4,0,44.0,21.87,22.62,8.0,166.0,True,False
105.5,Hannah,5,5,0,56.0,31.77,21.09,6.0,161.0,False,False
105.5,Cathy,0,1,0,48.0,35.22,19.35,7.0,173.0,False,False
105.48333333333333,Clare,2,5,0,18.0,14.94,24.41,4.0,167.0,False,True
105.48333333333333,Claire,2,3,0,35.0,30.38,21.22,1.0,158.0,False,False
105.48333333333333,Stephen,2,2,0,38.0,19.38,21.59,7.0,156.0,True,False
105.46666666666667,Caroline,0,5,1,25.0,32.06,24.07,0.0,164.0,False,True
105.46666666666667,Lisa,0,4,0,32.0,32.15,23.58,10.0,167.0,False,False
105.46666666666667,Samantha,4,4,0,24.0,21.86,21.63,0.0,160.0,False,False
105.45,Helen,0,6,0,30.0,52.97,20.98,5.0,158.0,False,False
105.45,Cathy,5,5,0,29.0,40.49,23.69,4.0,167.0,False,False
105.43333333333334,Darren,9,9,1,31.0,38.96,21.19,8.0,168.0,True,False
105.41666666666667,Julia,2,2,0,24.0,39.82,23.96,2.0,159.0,False,False
105.41666666666667,Karen,4,4,0,43.0,,23.38,5.0,167.0,False,False
105.41666666666667,Ruth,7,7,0,24.0,44.98,22.27,6.0,,False,False
105.41666666666667,Simon,3,3,0,42.0,31.92,21.2,3.0,168.0,True,False
105.41666666666667,Connie,3,5,0,29.0,40.11,22.68,,166.0,False,False
105.4,Anne,1,4,0,36.0,48.39,20.49,5.0,172.0,False,False
105.4,Dave,4,5,0,42.0,26.84,21.05,4.0,163.0,True,True
105.4,Jane,0,2,0,31.0,17.55,21.51,6.0,159.0,False,True
105.4,Debbie,1,4,0,26.0,30.77,22.75,2.0,162.0,False,False
105.4,Julian,2,6,0,34.0,30.21,19.4,5.0,156.0,True,False
105.38333333333334,Robert,0,5,0,43.0,16.02,18.83,5.0,156.0,True,False
105.38333333333334,Martyn,1,4,0,35.0,26.82,23.96,,,True,False
105.38333333333334,Sarah,5,5,0,28.0,36.09,22.24,6.0,164.0,False,False
105.38333333333334,Amber,0,3,0,33.0,32.72,19.42,6.0,169.0,False,False
105.36666666666666,Jo,1,5,0,35.0,19.87,20.61,7.0,167.0,True,False
105.36666666666666,Dawn,5,8,0,39.0,42.07,21.41,8.0,162.0,False,False
105.36666666666666,Donald,1,4,0,33.0,30.29,19.86,9.0,162.0,True,False
105.36666666666666,Joanne,2,4,0,33.0,26.64,23.86,4.0,170.0,False,False
105.36666666666666,Becky,3,3,0,35.0,28.14,21.54,3.0,164.0,False,False
105.36666666666666,Oliver,0,2,0,37.0,29.88,19.63,7.0,167.0,True,False
105.35,Keeley,1,2,0,47.0,41.58,23.11,3.0,163.0,True,False
105.35,Michelle,5,5,1,31.0,25.37,18.35,6.0,155.0,False,True
105.33333333333333,Jo,0,1,0,26.0,27.27,20.53,4.0,156.0,True,False
105.33333333333333,Rachel,4,4,1,48.0,29.46,21.4,6.0,178.0,False,True
105.33333333333333,Luke,3,4,0,40.0,30.33,19.4,5.0,162.0,True,False
105.33333333333333,Tyler,1,1,0,29.0,34.77,21.27,10.0,157.0,True,True
105.33333333333333,David,2,2,0,41.0,35.71,22.17,2.0,157.0,True,False
105.31666666666666,Cameron,4,6,0,36.0,35.76,19.26,9.0,163.0,True,False
105.31666666666666,Jackie,0,3,0,48.0,20.77,21.88,4.0,166.0,True,False
105.31666666666666,Eleanor,6,6,1,39.0,41.61,24.89,3.0,160.0,False,True
105.31666666666666,Erin,1,2,0,39.0,30.86,19.06,2.0,168.0,False,False
105.3,Sue,3,3,0,43.0,28.02,,8.0,159.0,False,False
105.3,Nichola,3,6,0,33.0,29.66,21.89,4.0,164.0,False,False
105.3,James,1,5,0,33.0,18.87,21.39,5.0,167.0,True,False
105.28333333333333,Sarah,4,4,0,35.0,42.99,20.7,2.0,155.0,False,False
105.28333333333333,Emma,3,5,0,35.0,22.88,19.53,2.0,169.0,False,False
105.28333333333333,Megan,0,1,0,30.0,26.86,22.11,4.0,164.0,False,False
105.26666666666667,John,3,5,0,39.0,18.43,22.16,3.0,158.0,True,False
105.26666666666667,Tony,0,1,0,28.0,17.73,,4.0,161.0,True,True
105.26666666666667,Jodie,0,4,0,31.0,28.56,19.15,4.0,155.0,False,True
105.26666666666667,Caroline,0,6,1,33.0,44.39,20.37,5.0,,False,True
105.26666666666667,Laura,2,4,0,33.0,34.3,22.2,7.0,169.0,False,True
105.25,Jenny,4,4,1,51.0,41.47,18.83,6.0,166.0,False,True
105.25,Hayley,0,4,0,21.0,34.32,22.88,7.0,162.0,False,False
105.23333333333333,Charlotte,1,3,0,35.0,34.33,23.17,4.0,162.0,False,False
105.23333333333333,Jackie,4,4,0,34.0,34.32,21.58,2.0,158.0,True,True
105.23333333333333,William,0,6,0,23.0,28.99,22.04,7.0,167.0,True,True
105.23333333333333,Andrew,0,3,0,51.0,34.7,22.05,5.0,169.0,True,True
105.23333333333333,Katie,0,5,0,41.0,46.07,19.2,4.0,164.0,False,False
105.21666666666667,Jason,1,3,0,32.0,,20.4,5.0,166.0,True,False
105.21666666666667,Paul,0,4,0,35.0,28.78,22.06,6.0,163.0,True,False
