,time,first_name,trained_10_week,trained_im,has_trainer,Age,VO2 Max,BMI,n Marathons run,Cadence,is_male,in_club
2122,118.53333333333332,Helen,1,4,1,29.0,37.57,20.83,1.0,165.0,False,True
2123,118.53333333333332,Emma,4,4,0,28.0,14.72,22.69,4.0,171.0,False,False
2124,118.51666666666668,John,0,2,0,38.0,18.61,18.21,0.0,165.0,True,False
2125,118.51666666666668,Julia,0,3,0,35.0,43.28,21.75,1.0,154.0,False,False
2126,118.51666666666668,Jackie,0,4,0,37.0,27.8,18.8,3.0,164.0,True,False
2127,118.51666666666668,Zak,0,3,0,27.0,14.89,18.68,2.0,167.0,True,False
2128,118.51666666666668,Harry,0,0,0,46.0,43.28,20.71,3.0,167.0,True,False
2129,118.51666666666668,Harry,0,0,0,30.0,29.62,20.67,1.0,165.0,True,False
2130,118.5,Paige,2,3,0,31.0,23.24,21.74,1.0,165.0,True,False
2131,118.5,Adam,0,2,0,30.0,26.55,19.81,1.0,166.0,True,False
2132,118.5,Molly,2,2,0,29.0,36.49,22.15,0.0,157.0,False,False
2133,118.5,Mark,2,3,0,38.0,12.71832328554809,18.22,2.0,162.0,True,False
2134,118.5,Matthew,0,3,0,26.0,32.14,19.68,3.0,165.0,True,False
2135,118.48333333333332,Faye,6,6,0,29.0,21.25,21.91,2.0,155.0,False,False
2136,118.48333333333332,Kayleigh,8,8,1,34.0,19.76,20.8,2.0,166.0,False,True
2137,118.46666666666668,Harvinder,4,5,0,35.0,43.28,20.06,1.0,164.0,True,False
2138,118.46666666666668,Sue,3,3,0,38.0,15.45,20.76,3.0,156.0,False,False
2139,118.46666666666668,Harry,0,4,0,34.0,12.71832328554809,18.95,1.0,158.0,True,False
2140,118.45,Cerys,5,5,0,39.0,15.5,22.01,3.0,161.0,False,False
2141,118.45,Toni,6,6,0,32.0,19.39,17.88,2.0,166.0,True,False
2142,118.45,Chloe,5,5,0,43.0,43.28,18.9,3.0,165.0,False,False
2143,118.45,John,0,3,0,30.0,12.88,21.67,2.0,165.0,True,False
2144,118.41666666666669,Tracy,0,2,0,43.0,16.27,23.93,3.0,163.0,False,False
2145,118.41666666666669,Helen,0,2,0,35.0,12.71832328554809,20.28,2.0,165.0,False,True
2146,118.41666666666669,Kalikokha,0,1,0,26.0,18.58,18.78,2.0,163.0,True,True
2147,118.41666666666669,Abigail,0,5,0,32.0,15.97,21.17,2.0,164.0,False,True
2148,118.41666666666669,Teresa,0,6,0,34.0,30.67,19.79,3.0,160.0,False,False
2149,118.41666666666669,Nicola,0,2,0,36.0,20.51,21.62,2.0,165.0,False,False
2150,118.41666666666669,Christina,3,3,0,29.0,12.71832328554809,21.55,3.0,168.0,False,False
2151,118.4,Amy,0,4,0,39.0,14.12,19.16,2.0,157.0,False,False
2152,118.4,Sharon,0,4,1,31.0,14.9,20.77,2.0,164.0,False,True
2153,118.36666666666666,Joanna,0,0,0,33.0,29.1,21.97,1.0,162.0,False,True
2154,118.36666666666666,Sarah,0,1,0,25.0,29.5,21.29,0.0,165.0,False,False
2155,118.36666666666666,Sarah,2,2,0,28.0,14.42,19.2,3.0,165.0,False,False
2156,118.33333333333331,Mitch,2,2,0,45.0,26.79,19.74,1.0,153.0,True,False
2157,118.33333333333331,Carole,0,3,0,44.0,12.71832328554809,22.69,2.0,159.0,False,False
2158,118.33333333333331,Louise,0,5,0,28.0,25.26,20.6,3.0,165.0,False,False
2159,118.33333333333331,Preston,2,3,0,36.0,26.56,19.08,1.0,154.0,True,False
2160,118.31666666666666,Poppy,0,2,0,32.0,26.63,20.86,4.0,162.0,False,False
2161,118.31666666666666,John,0,3,0,42.0,16.89,21.03,4.0,169.0,True,False
2162,118.31666666666666,Stephen,0,3,0,44.0,12.71832328554809,22.0,0.0,165.0,True,False
2163,118.31666666666666,Kelly,0,2,0,35.0,12.71832328554809,21.26,2.0,156.0,False,False
2164,118.3,Eloise,2,3,0,31.0,23.19,18.32,2.0,169.0,False,False
2165,118.3,Virginie,2,4,0,32.0,19.04,21.02,3.0,161.0,False,False
2166,118.28333333333332,Caitlin,0,3,0,41.0,17.27,21.05,1.0,166.0,False,False
2167,118.26666666666668,Ian,3,3,0,36.0,24.92,19.54,3.0,160.0,True,True
2168,118.25,Tina,0,4,0,34.0,23.7,17.34,3.0,164.0,False,True
2169,118.25,Colette,0,0,0,33.0,25.43,23.32,0.0,162.0,False,True
2170,118.25,Patricia,7,7,1,27.0,36.87,19.49,3.0,164.0,False,True
2171,118.25,Paul,4,4,0,46.0,11.43,17.99,3.0,165.0,True,False
2172,118.25,Keith,0,4,0,38.0,23.75,21.22,1.0,157.0,True,True
2173,118.23333333333332,Mandy,0,6,1,33.0,23.85,21.9,2.0,174.0,False,True
2174,118.23333333333332,Catherine,4,4,0,32.0,22.69,19.7,3.0,160.0,False,True
2175,118.23333333333332,Debbie,2,4,0,27.0,10.95,23.7,2.0,168.0,False,True
2176,118.23333333333332,Helen,0,5,0,27.0,33.34,19.47,2.0,159.0,False,False
2177,118.23333333333332,Lyndsey,5,7,0,42.0,22.68,21.25,2.0,158.0,False,False
2178,118.23333333333332,Ariiq,2,4,0,34.0,27.97,21.35,2.0,171.0,True,False
2179,118.23333333333332,Emma,0,3,1,42.0,18.5,19.87,3.0,152.0,False,True
2180,118.23333333333332,Lois,0,2,0,38.0,16.39,20.63,4.0,155.0,False,True
2181,118.23333333333332,Becky,1,2,0,29.0,27.14,23.8,2.0,158.0,False,False
2182,118.21666666666668,Steve,3,3,0,38.0,26.98,21.72,2.0,164.0,True,True
2183,118.21666666666668,Liz,0,1,0,35.0,37.59,22.49,1.0,159.0,False,True
2184,118.21666666666668,Marion,0,5,1,25.0,21.92,20.61,3.0,171.0,False,True
2185,118.2,Gurpreet,5,5,0,31.0,46.78,18.1,3.0,150.0,True,False
2186,118.2,Armelle,1,3,0,32.0,43.28,22.49,2.0,166.0,False,False
2187,118.2,Hannah,0,4,0,34.0,19.73,20.09,3.0,164.0,False,True
2188,118.2,Cherry,0,3,0,45.0,11.67,22.23,3.0,162.0,False,True
2189,118.2,Stephanie,0,1,0,19.0,13.8,19.81,2.0,156.0,False,False
2190,118.2,Adele,0,4,0,34.0,36.43,22.77,5.0,164.0,False,False
2191,118.18333333333334,Lucinda-jane,0,0,0,38.0,30.23,20.12,1.0,169.0,True,False
2192,118.18333333333334,Keith,0,3,0,43.0,37.71,18.96,3.0,164.0,True,False
2193,118.16666666666669,Yasmin,3,6,0,27.0,34.56,20.38,2.0,167.0,False,False
2194,118.16666666666669,Amy,0,7,0,39.0,12.71832328554809,21.54,2.0,161.0,False,False
2195,118.16666666666669,Denize,0,0,0,44.0,32.65,22.26,3.0,155.0,True,False
2196,118.15,Emily,0,2,0,24.0,17.87,22.27,3.0,166.0,False,False
2197,118.15,Aimee,0,6,0,28.0,26.69,20.58,0.0,155.0,False,False
2198,118.15,James,5,6,0,34.0,15.57,21.41,2.0,160.0,True,False
2199,118.15,Jennifer,2,4,0,50.0,32.94,21.6,2.0,154.0,False,False
2200,118.11666666666666,Claire,0,0,0,39.0,21.03,21.13,1.0,170.0,False,True
2201,118.1,Chloe,5,5,0,34.0,30.1,19.44,3.0,157.0,False,False
2202,118.08333333333331,Jon,1,4,0,30.0,21.0,21.37,2.0,167.0,True,False
2203,118.06666666666666,John,3,3,0,33.0,28.76,23.49,2.0,161.0,True,False
2204,118.05,Matt,4,4,0,40.0,12.71832328554809,22.49,2.0,157.0,True,False
2205,118.05,Darren,0,1,0,29.0,34.12,21.42,0.0,152.0,True,False
2206,118.03333333333332,Nathan,0,3,0,30.0,11.82,23.52,2.0,168.0,True,False
2207,118.03333333333332,Thomas,1,5,0,28.0,12.71832328554809,19.97,1.0,166.0,True,False
2208,118.03333333333332,Connor,5,5,0,42.0,19.29,23.18,1.0,159.0,True,False
2209,118.03333333333332,Andy,0,2,0,42.0,20.9,23.12,1.0,170.0,True,False
2210,118.03333333333332,Sarah,2,7,1,42.0,37.82,19.21,3.0,166.0,False,True
2211,118.01666666666668,Linden,0,1,0,28.0,30.14,17.71,0.0,152.0,True,False
2212,118.0,Jemma,0,2,0,35.0,26.17,19.72,2.0,163.0,False,True
2213,118.0,Sharon,0,5,0,36.0,10.47,22.49,1.0,159.0,False,False
2214,118.0,Julie,0,0,0,30.0,35.33,24.03,3.0,160.0,False,False
2215,117.98333333333332,Vickie,3,7,0,26.0,25.49,21.63,2.0,153.0,False,False
2216,117.98333333333332,Eloise,0,1,0,35.0,12.71832328554809,21.15,3.0,154.0,False,False
2217,117.98333333333332,Phil,0,1,0,21.0,17.32,19.43,0.0,165.0,True,True
2218,117.98333333333332,Julie,0,6,0,39.0,33.16,18.61,2.0,159.0,False,True
2219,117.98333333333332,Carol,3,6,0,35.0,16.85,22.11,2.0,158.0,False,False
2220,117.96666666666668,Paul,0,2,1,34.0,31.96,21.45,3.0,154.0,True,True
2221,117.96666666666668,Amber,2,4,0,40.0,12.98,21.88,3.0,152.0,False,False
2222,117.96666666666668,Corinne,2,2,0,47.0,20.45,20.54,3.0,159.0,False,False
2223,117.96666666666668,Julia,2,4,0,45.0,25.75,22.98,2.0,163.0,False,False
2224,117.96666666666668,Nicholas,0,2,0,33.0,17.28,22.87,1.0,169.0,True,False
2225,117.95,Jennifer,6,6,0,37.0,18.94,21.55,3.0,171.0,False,False
2226,117.93333333333334,Lorraine,0,0,0,38.0,18.52,20.39,2.0,165.0,False,True
2227,117.91666666666669,Louise,0,1,0,27.0,19.69,18.95,0.0,172.0,False,False
2228,117.9,Beth,4,4,0,34.0,28.25,20.97,1.0,165.0,False,True
2229,117.9,Katie,0,3,0,21.0,42.55,21.27,2.0,164.0,False,False
2230,117.9,Fleur,4,4,0,41.0,16.47,21.1,2.0,162.0,False,False
2231,117.88333333333334,Samantha,3,6,0,25.0,12.71832328554809,20.71,3.0,164.0,False,False
2232,117.88333333333334,Ben,0,3,0,35.0,13.98,20.97,0.0,168.0,True,False
2233,117.88333333333334,Richard,0,2,0,36.0,24.59,21.72,2.0,173.0,True,False
2234,117.88333333333334,Jane,1,2,0,28.0,13.93,22.49,0.0,160.0,False,False
2235,117.88333333333334,Clair,2,4,0,36.0,21.27,21.54,2.0,161.0,True,False
2236,117.88333333333334,Alexandra,2,6,1,39.0,12.37,19.91,3.0,158.0,False,True
2237,117.88333333333334,Kat,0,2,0,40.0,22.39,22.74,3.0,157.0,False,True
2238,117.88333333333334,Lynda,0,1,0,42.0,13.95,23.18,5.0,160.0,False,True
2239,117.88333333333334,Joanne,5,5,0,31.0,34.95,22.06,1.0,154.0,False,False
2240,117.85,Chris,0,6,1,33.0,27.3,21.19,2.0,157.0,True,True
2241,117.85,Colette,0,4,0,34.0,15.31,22.08,2.0,162.0,False,False
2242,117.85,Paula,2,2,0,35.0,28.32,19.77,2.0,157.0,False,False
2243,117.85,Rachel,0,3,0,22.0,28.36,23.24,0.0,163.0,False,False
2244,117.83333333333331,Nikki,1,3,0,37.0,40.95,17.97,3.0,166.0,False,True
2245,117.83333333333331,Emma,2,4,0,22.0,24.8,18.78,3.0,165.0,False,False
2246,117.83333333333331,Sally,0,0,0,45.0,37.6,21.26,4.0,162.0,False,False
2247,117.83333333333331,Jenny,3,3,0,37.0,19.37,20.14,3.0,169.0,False,False
2248,117.81666666666666,Lucy,2,5,1,32.0,29.22,20.03,2.0,169.0,False,True
2249,117.81666666666666,Mark,6,6,1,34.0,12.71832328554809,21.3,2.0,165.0,True,True
2250,117.81666666666666,Stephen,1,3,1,27.0,34.21,21.23,1.0,165.0,True,True
2251,117.81666666666666,Alison,0,4,0,29.0,29.04,21.12,1.0,160.0,False,False
2252,117.81666666666666,Katie,0,7,0,36.0,28.95,21.39,3.0,165.0,False,False
2253,117.81666666666666,Lydia,0,3,0,35.0,29.47,22.49,1.0,155.0,False,False
2254,117.8,Chris,2,4,0,28.0,40.0,17.57,3.0,170.0,True,True
2255,117.8,Harish,0,3,0,27.0,24.06,20.99,3.0,153.0,True,False
2256,117.78333333333332,Calum,0,0,0,52.0,43.28,22.23,3.0,165.0,True,False
2257,117.78333333333332,Shirley,0,2,0,36.0,37.14,19.48,2.0,157.0,False,True
2258,117.78333333333332,Maria,0,5,0,31.0,12.71832328554809,21.09,4.0,158.0,False,False
2259,117.76666666666668,Ian,0,0,0,26.0,12.71832328554809,17.03,3.0,165.0,True,False
2260,117.75,Natasha,5,5,0,42.0,30.34,20.34,3.0,154.0,False,False
2261,117.75,Anne-marie,1,4,0,29.0,17.21,19.0,3.0,150.0,True,False
2262,117.73333333333332,Lisa,3,6,0,43.0,14.15,18.24,3.0,164.0,False,False
2263,117.73333333333332,Steve,0,5,0,35.0,34.35,19.5,2.0,164.0,True,False
2264,117.73333333333332,Emily,0,1,0,37.0,32.09,21.39,2.0,165.0,False,False
2265,117.73333333333332,Amanda,2,2,0,38.0,15.54,21.2,3.0,165.0,False,False
2266,117.71666666666668,Lynda,2,3,0,31.0,37.26,21.92,2.0,168.0,False,True
2267,117.71666666666668,Stewart,0,1,0,37.0,25.82,20.35,2.0,161.0,True,False
2268,117.71666666666668,Caroline,0,1,0,35.0,12.71832328554809,22.52,2.0,170.0,False,True
2269,117.71666666666668,Mel,0,3,1,31.0,20.4,25.35,1.0,165.0,False,True
2270,117.68333333333334,Emma,0,1,0,36.0,12.71832328554809,21.35,3.0,167.0,False,False
2271,117.66666666666669,Steve,3,3,0,37.0,16.49,20.92,3.0,158.0,True,True
2272,117.65,Warren,0,5,0,32.0,21.73,21.32,1.0,168.0,True,True
2273,117.65,Simeon,2,2,0,36.0,27.75,22.58,3.0,161.0,True,False
2274,117.65,Steve,0,5,0,29.0,38.25,18.86,3.0,165.0,True,False
2275,117.65,Vern,1,6,0,32.0,19.0,17.53,3.0,162.0,True,False
2276,117.63333333333334,Lynda,0,0,0,36.0,25.36,20.9,1.0,163.0,False,False
2277,117.61666666666666,Julie,2,3,0,36.0,27.81,22.28,2.0,158.0,False,False
2278,117.6,Claire,0,0,0,32.0,13.23,22.4,2.0,156.0,False,False
2279,117.6,Lottie,2,5,0,39.0,12.71832328554809,20.02,2.0,160.0,False,False
2280,117.58333333333331,Nicola,2,5,0,28.0,27.75,22.46,2.0,165.0,False,False
2281,117.58333333333331,Sam,0,3,0,44.0,32.53,20.13,2.0,164.0,True,False
2282,117.58333333333331,Katherine,4,4,0,33.0,31.19,20.44,2.0,154.0,False,False
2283,117.56666666666666,Hannah,0,2,0,40.0,16.41,24.71,3.0,163.0,False,False
2284,117.55,Emma,0,3,0,38.0,30.43,18.32,3.0,171.0,False,False
2285,117.55,Sara,4,4,0,44.0,29.2,19.87,0.0,165.0,False,True
2286,117.53333333333332,Emma,3,3,0,34.0,12.71832328554809,19.57,3.0,156.0,False,False
2287,117.53333333333332,David,0,5,0,26.0,21.07,19.43,3.0,162.0,True,False
2288,117.53333333333332,Luke,4,4,0,37.0,18.23,22.14,1.0,153.0,True,False
2289,117.53333333333332,Selina,1,5,1,37.0,25.25,23.93,2.0,164.0,False,True
2290,117.53333333333332,Kirsty,0,2,0,42.0,36.37,21.42,3.0,154.0,False,False
2291,117.53333333333332,Jake,5,5,0,39.0,23.95,21.92,1.0,156.0,True,False
2292,117.51666666666668,Iain,4,6,0,38.0,30.22,18.76,2.0,166.0,True,False
2293,117.51666666666668,Steve,2,2,0,54.0,32.67,21.21,4.0,153.0,True,False
2294,117.51666666666668,Tim,1,3,0,34.0,23.37,22.07,3.0,165.0,True,False
2295,117.51666666666668,Andrew,0,3,0,36.0,23.14,20.94,3.0,168.0,True,False
2296,117.51666666666668,Kate,0,1,0,30.0,23.96,19.63,2.0,170.0,False,False
2297,117.5,Joanna,0,5,1,30.0,14.86,19.68,3.0,146.0,False,True
2298,117.5,Martin,0,5,0,33.0,12.71832328554809,20.45,0.0,161.0,True,False
2299,117.5,Mathilde,1,1,1,25.0,24.34,19.34,0.0,166.0,False,True
2300,117.5,James,3,3,0,36.0,18.39,22.75,4.0,167.0,True,False
2301,117.48333333333332,Steven,0,6,0,44.0,12.09,19.99,3.0,159.0,True,False
2302,117.48333333333332,Sarah,4,4,0,27.0,33.31,20.95,0.0,159.0,False,False
2303,117.48333333333332,Mark,0,6,0,41.0,20.02,20.01,2.0,165.0,True,False
2304,117.48333333333332,Rachel,3,4,0,27.0,19.04,19.7,2.0,172.0,False,True
2305,117.48333333333332,Derek,2,6,0,34.0,18.79,20.8,1.0,163.0,True,False
2306,117.46666666666668,Chris,1,5,0,45.0,39.36,21.05,3.0,161.0,True,False
2307,117.46666666666668,Victoria,1,2,0,30.0,13.16,21.39,2.0,156.0,False,False
2308,117.45,Helen,0,4,0,44.0,27.62,22.84,3.0,164.0,False,False
2309,117.45,Jacqueline,6,7,1,36.0,14.63,24.27,1.0,161.0,False,True
2310,117.45,Nigel,1,5,0,38.0,20.02,21.81,1.0,158.0,True,False
2311,117.43333333333334,Fran,0,7,1,46.0,43.28,21.44,3.0,163.0,False,False
2312,117.41666666666669,Holly,0,6,0,27.0,35.06,20.91,3.0,158.0,False,False
2313,117.41666666666669,Dan,0,3,1,34.0,28.0,21.57,2.0,164.0,True,True
2314,117.4,Jessica,0,0,0,37.0,16.16,18.79,2.0,164.0,False,False
2315,117.4,Stephen,0,0,0,32.0,13.42,21.67,1.0,164.0,True,False
2316,117.38333333333334,Becky,0,2,1,44.0,32.79,20.54,6.0,174.0,False,True
2317,117.38333333333334,Karen,2,2,0,32.0,25.93,18.0,1.0,165.0,False,True
2318,117.36666666666666,Vicky,0,7,1,43.0,27.19,22.79,3.0,166.0,False,True
2319,117.36666666666666,Rich,0,0,0,35.0,21.65,19.36,3.0,160.0,True,False
2320,117.35,Ben,0,4,0,42.0,18.88,17.21,2.0,159.0,True,False
2321,117.35,Jim,5,7,0,49.0,28.61,23.44,3.0,170.0,True,False
2322,117.33333333333331,Nikki,1,2,0,26.0,12.71832328554809,18.65,4.0,163.0,False,False
2323,117.33333333333331,Helen,0,4,0,30.0,12.71832328554809,23.11,0.0,164.0,False,False
2324,117.33333333333331,David,3,3,0,32.0,19.38,21.49,2.0,158.0,True,True
2325,117.33333333333331,Gemma,5,5,0,34.0,20.59,23.6,2.0,150.0,False,False
2326,117.31666666666666,Andrew,0,2,0,43.0,23.92,21.84,1.0,159.0,True,False
2327,117.31666666666666,Shane,5,5,0,29.0,33.32,20.12,3.0,152.0,True,False
2328,117.31666666666666,Timothy,2,4,0,45.0,18.88,20.05,3.0,156.0,True,False
2329,117.31666666666666,Julie,2,5,0,35.0,11.87,22.94,2.0,164.0,False,False
2330,117.3,Laura,0,4,0,38.0,37.63,20.34,3.0,165.0,False,False
2331,117.3,Fay,2,3,0,38.0,26.71,25.71,2.0,165.0,False,True
2332,117.28333333333332,Anne,1,6,0,29.0,17.14,17.05,3.0,167.0,False,False
2333,117.28333333333332,Rachel,1,1,0,29.0,20.54,22.52,2.0,162.0,False,False
2334,117.28333333333332,Sue,0,6,1,23.0,41.35,20.26,2.0,162.0,False,True
2335,117.28333333333332,Helen,2,4,0,34.0,12.03,20.46,0.0,162.0,False,False
2336,117.28333333333332,Kirsty,4,4,0,37.0,32.67,21.95,1.0,160.0,False,False
2337,117.26666666666668,Jake,5,5,0,25.0,18.46,18.51,1.0,164.0,True,False
2338,117.26666666666668,Trish,2,2,0,29.0,43.3,18.13,2.0,162.0,False,False
2339,117.26666666666668,Denise,3,4,0,38.0,43.28,20.13,3.0,164.0,False,False
2340,117.26666666666668,Jason,3,5,0,36.0,16.65,20.37,3.0,154.0,True,False
2341,117.26666666666668,Ffion,0,5,0,46.0,18.27,18.81,4.0,163.0,False,False
2342,117.25,Rachel,0,3,0,40.0,27.43,21.9,3.0,164.0,False,True
2343,117.25,Jake,0,2,0,32.0,20.44,22.73,3.0,163.0,True,False
2344,117.25,Julie,0,8,1,45.0,32.03,21.64,5.0,153.0,False,True
2345,117.23333333333332,Helen,4,4,0,33.0,17.91,21.5,0.0,156.0,False,False
2346,117.2,George,0,0,0,43.0,25.82,21.76,2.0,162.0,True,False
2347,117.18333333333334,Paul,0,2,0,31.0,41.71,21.01,0.0,161.0,True,False
2348,117.18333333333334,Mark,3,4,0,38.0,19.86,21.49,1.0,159.0,True,False
2349,117.18333333333334,Emma,0,4,0,33.0,12.71832328554809,22.49,1.0,159.0,False,False
2350,117.16666666666669,Pauline,2,6,0,41.0,34.07,20.28,2.0,165.0,False,False
2351,117.16666666666669,Andy,0,2,0,56.0,35.8,21.11,4.0,153.0,True,False
2352,117.16666666666669,Claire,0,0,0,29.0,27.9,21.23,1.0,164.0,False,False
2353,117.16666666666669,Katherine,5,6,0,31.0,34.38,22.56,3.0,167.0,False,False
2354,117.16666666666669,Catrina,0,4,0,33.0,12.71832328554809,19.89,3.0,168.0,False,False
2355,117.15,Christine,1,2,0,45.0,36.85,19.71,2.0,167.0,False,False
2356,117.15,David,1,5,0,29.0,28.99,21.6,0.0,166.0,True,False
2357,117.13333333333334,Laura,0,3,0,51.0,14.09,20.45,2.0,165.0,False,False
2358,117.11666666666666,Mapande,1,4,0,38.0,12.71832328554809,18.86,3.0,145.0,True,True
2359,117.11666666666666,Beth,0,4,0,34.0,12.71832328554809,21.5,3.0,159.0,False,False
2360,117.1,Oliver,2,2,0,48.0,24.43,19.4,1.0,165.0,True,False
2361,117.1,Lucy,1,5,0,42.0,19.76,20.27,4.0,164.0,False,False
2362,117.08333333333331,Rupert,0,5,0,35.0,22.32,21.99,3.0,160.0,True,False
2363,117.08333333333331,Annalise,6,6,0,34.0,39.11,19.55,2.0,172.0,False,False
2364,117.08333333333331,Karen,0,3,0,45.0,28.0,20.06,3.0,168.0,False,True
2365,117.06666666666666,Heather,0,3,0,39.0,18.25,21.9,1.0,159.0,False,False
2366,117.06666666666666,Dale,4,4,0,25.0,37.95,21.76,2.0,156.0,True,False
2367,117.06666666666666,Ellen,0,5,0,26.0,33.29,19.15,2.0,161.0,False,False
2368,117.06666666666666,Gary,0,5,0,27.0,29.82,22.25,3.0,162.0,True,True
2369,117.05,Andy,0,4,0,36.0,12.71832328554809,18.89,2.0,169.0,True,False
2370,117.05,Mike,1,1,0,33.0,19.66,18.87,2.0,160.0,True,False
2371,117.05,Adam,1,4,0,38.0,22.84,17.55,3.0,174.0,True,False
2372,117.05,Pauline,0,6,0,35.0,24.54,19.55,4.0,151.0,False,False
2373,117.01666666666668,Emma,4,4,0,40.0,32.34,17.6,2.0,160.0,False,False
2374,117.01666666666668,Kurt,1,8,0,41.0,12.54,20.8,2.0,162.0,True,False
2375,117.01666666666668,Colin,0,3,0,28.0,43.28,17.04,3.0,161.0,True,False
2376,117.01666666666668,James,2,5,0,38.0,31.0,19.58,1.0,167.0,True,False
2377,117.01666666666668,Pete,0,1,0,29.0,24.16,19.91,2.0,161.0,True,False
2378,117.01666666666668,Theresa,4,4,0,43.0,12.71832328554809,20.45,3.0,166.0,False,False
2379,117.0,Hannah,5,5,1,42.0,27.71,23.69,1.0,162.0,False,True
2380,117.0,Robert,2,5,0,35.0,30.52,20.91,4.0,158.0,True,False
2381,117.0,Kimberley,3,3,0,37.0,21.19,19.46,3.0,160.0,False,False
2382,117.0,Penny,1,4,1,45.0,30.86,19.62,3.0,163.0,False,True
2383,117.0,Beth,5,5,0,32.0,22.1,22.79,3.0,169.0,False,False
2384,117.0,Melissa,4,4,0,45.0,34.04,23.02,3.0,158.0,False,False
2385,116.98333333333332,Denise,0,5,0,28.0,22.7,20.63,3.0,162.0,False,False
2386,116.98333333333332,Terry,0,5,1,29.0,12.71832328554809,22.71,4.0,171.0,True,True
2387,116.96666666666668,Fiona,2,2,0,37.0,15.81,21.31,3.0,164.0,False,True
2388,116.96666666666668,Peter,3,4,0,33.0,34.58,24.84,1.0,168.0,True,True
2389,116.96666666666668,Hannah,0,0,0,39.0,22.39,19.88,5.0,159.0,False,False
2390,116.95,Sophie,3,4,0,38.0,28.46,20.61,3.0,165.0,False,False
2391,116.95,Mark,0,3,0,29.0,27.56,22.16,4.0,163.0,True,False
2392,116.95,Paul,0,3,0,38.0,23.79,19.78,2.0,158.0,True,True
2393,116.95,Sonny,0,3,0,40.0,14.91,22.51,1.0,156.0,True,False
2394,116.95,Christine,0,3,0,34.0,19.96,20.95,2.0,171.0,False,True
2395,116.93333333333334,Steve,3,6,1,21.0,25.98,20.14,2.0,158.0,True,True
2396,116.93333333333334,Brenda,4,4,0,29.0,27.53,20.66,3.0,148.0,False,True
2397,116.93333333333334,Sophie,8,8,0,45.0,25.08,23.14,1.0,166.0,False,False
2398,116.91666666666669,Barry,0,5,0,39.0,12.82,21.83,2.0,163.0,True,False
2399,116.91666666666669,Melissa,0,3,0,42.0,12.71832328554809,21.8,3.0,161.0,False,False
2400,116.91666666666669,Barry,0,7,0,34.0,19.2,23.46,2.0,166.0,True,False
2401,116.91666666666669,Maggy,1,2,0,26.0,32.87,19.84,1.0,161.0,False,False
2402,116.91666666666669,Ruth,2,3,0,35.0,33.71,23.31,3.0,166.0,False,False
2403,116.91666666666669,Heather,0,2,0,27.0,17.96,19.53,2.0,154.0,False,False
2404,116.9,Helen,3,5,0,43.0,30.85,19.45,4.0,157.0,False,False
2405,116.88333333333334,Elizabeth,1,2,0,39.0,14.47,21.69,3.0,154.0,False,False
2406,116.86666666666666,Victoria,2,2,0,31.0,19.04,20.38,3.0,168.0,False,True
2407,116.85,Ryan,0,4,0,44.0,13.71,21.69,1.0,164.0,True,False
2408,116.85,Andy,0,7,0,33.0,43.28,21.72,2.0,155.0,True,False
2409,116.85,Carly,3,5,0,32.0,32.1,20.89,1.0,158.0,False,False
2410,116.85,Steve,3,3,0,45.0,15.67,20.83,3.0,164.0,True,False
2411,116.83333333333331,Amelia,0,2,0,30.0,28.78,21.22,0.0,164.0,False,False
2412,116.8,Dani,0,1,0,47.0,20.35,20.21,2.0,178.0,True,False
2413,116.8,Emily,0,1,0,36.0,21.93,19.96,3.0,155.0,False,False
2414,116.8,Mark,7,7,1,31.0,34.82,20.53,3.0,158.0,True,True
2415,116.8,Debs,0,2,0,48.0,18.12,20.86,3.0,159.0,True,False
2416,116.78333333333332,John,0,4,0,34.0,25.34,20.59,3.0,168.0,True,False
2417,116.78333333333332,Beverlea,7,7,0,46.0,35.24,22.19,4.0,165.0,True,False
2418,116.76666666666668,Gill,2,2,0,42.0,13.68,20.33,4.0,155.0,False,True
2419,116.75,Rachel,1,4,0,35.0,31.25,21.09,0.0,166.0,False,False
2420,116.75,Jack,3,7,0,39.0,32.47,20.16,2.0,162.0,True,False
2421,116.75,Claire,1,4,0,31.0,16.91,20.98,3.0,152.0,False,False
2422,116.75,Jessica,9,9,0,25.0,25.17,20.55,1.0,160.0,False,False
2423,116.73333333333332,Sarah,3,4,0,41.0,31.96,18.3,3.0,162.0,False,False
2424,116.73333333333332,Tracey,1,4,0,35.0,22.6,22.49,2.0,154.0,False,False
2425,116.73333333333332,Karen,3,3,0,42.0,12.71832328554809,18.21,4.0,169.0,False,False
2426,116.73333333333332,Maisie,5,5,0,33.0,40.57,20.49,3.0,162.0,False,False
2427,116.73333333333332,Alanna,4,4,0,34.0,24.72,22.35,2.0,164.0,False,False
2428,116.71666666666668,Samantha,2,2,0,31.0,27.91,17.8,2.0,160.0,False,False
2429,116.7,Lindsay,0,5,0,33.0,26.47,18.51,1.0,168.0,False,False
2430,116.7,Karen,2,7,0,35.0,14.03,22.02,3.0,152.0,False,False
2431,116.7,Jazmine,0,5,1,46.0,12.38,19.37,5.0,168.0,False,True
2432,116.7,Leigh-ann,0,2,0,39.0,20.22,20.58,5.0,164.0,True,False
2433,116.68333333333334,Ruth,0,4,0,37.0,11.25,22.95,3.0,159.0,False,False
2434,116.68333333333334,Charlotte,0,5,0,46.0,34.34,19.7,4.0,165.0,False,False
